centre,person,sim
brevan_howard,alan_hughes,0.0181818181818
centre_for_management_buy_out_research,alan_hughes,0.047619047619
digital_city_exchange,alan_hughes,0.0363636363636
energy_business_research,alan_hughes,0.0340909090909
enterprise_research_centre,alan_hughes,0.031746031746
ghandi_centre,alan_hughes,0.0438596491228
global_finance_tech,alan_hughes,0.0149253731343
health_mgmt,alan_hughes,0.0466666666667
hedge_funds,alan_hughes,0.0159574468085
kpmg,alan_hughes,0.020618556701
risk_mgmt,alan_hughes,0.0289855072464
brevan_howard,anand,0.0344827586207
centre_for_management_buy_out_research,anand,0.0510948905109
digital_city_exchange,anand,0.0422535211268
energy_business_research,anand,0.0330578512397
enterprise_research_centre,anand,0.0102040816327
ghandi_centre,anand,0.0851063829787
global_finance_tech,anand,0.030303030303
health_mgmt,anand,0.0552486187845
hedge_funds,anand,0.029702970297
kpmg,anand,0.0575079872204
risk_mgmt,anand,0.0294117647059
brevan_howard,a_buraschi,0.0
centre_for_management_buy_out_research,a_buraschi,0.00854700854701
digital_city_exchange,a_buraschi,0.0166666666667
energy_business_research,a_buraschi,0.0102040816327
enterprise_research_centre,a_buraschi,0.0281690140845
ghandi_centre,a_buraschi,0.016
global_finance_tech,a_buraschi,0.0133333333333
health_mgmt,a_buraschi,0.0248447204969
hedge_funds,a_buraschi,0.0290237467018
kpmg,a_buraschi,0.00660066006601
risk_mgmt,a_buraschi,0.0
brevan_howard,a_eisingerich,0.0210526315789
centre_for_management_buy_out_research,a_eisingerich,0.0785714285714
digital_city_exchange,a_eisingerich,0.0544217687075
energy_business_research,a_eisingerich,0.047619047619
enterprise_research_centre,a_eisingerich,0.0291262135922
ghandi_centre,a_eisingerich,0.0457516339869
global_finance_tech,a_eisingerich,0.00925925925926
health_mgmt,a_eisingerich,0.0760869565217
hedge_funds,a_eisingerich,0.0470297029703
kpmg,a_eisingerich,0.0696202531646
risk_mgmt,a_eisingerich,0.0275229357798
brevan_howard,a_kirilenko,0.0285714285714
centre_for_management_buy_out_research,a_kirilenko,0.0161290322581
digital_city_exchange,a_kirilenko,0.0236220472441
energy_business_research,a_kirilenko,0.00943396226415
enterprise_research_centre,a_kirilenko,0.0125
ghandi_centre,a_kirilenko,0.0384615384615
global_finance_tech,a_kirilenko,0.0632911392405
health_mgmt,a_kirilenko,0.0484848484848
hedge_funds,a_kirilenko,0.0391644908616
kpmg,a_kirilenko,0.0364238410596
risk_mgmt,a_kirilenko,0.0116279069767
brevan_howard,a_leiponen,0.0
centre_for_management_buy_out_research,a_leiponen,0.0175438596491
digital_city_exchange,a_leiponen,0.0434782608696
energy_business_research,a_leiponen,0.0104166666667
enterprise_research_centre,a_leiponen,0.0
ghandi_centre,a_leiponen,0.0330578512397
global_finance_tech,a_leiponen,0.0
health_mgmt,a_leiponen,0.0251572327044
hedge_funds,a_leiponen,0.0183727034121
kpmg,a_leiponen,0.020202020202
risk_mgmt,a_leiponen,0.0131578947368
brevan_howard,a_michaelides,0.0153846153846
centre_for_management_buy_out_research,a_michaelides,0.0169491525424
digital_city_exchange,a_michaelides,0.00813008130081
energy_business_research,a_michaelides,0.0
enterprise_research_centre,a_michaelides,0.0135135135135
ghandi_centre,a_michaelides,0.0078125
global_finance_tech,a_michaelides,0.0263157894737
health_mgmt,a_michaelides,0.0245398773006
hedge_funds,a_michaelides,0.0208333333333
kpmg,a_michaelides,0.0165562913907
risk_mgmt,a_michaelides,0.0
brevan_howard,a_terwal,0.0142857142857
centre_for_management_buy_out_research,a_terwal,0.0683760683761
digital_city_exchange,a_terwal,0.0078125
energy_business_research,a_terwal,0.0192307692308
enterprise_research_centre,a_terwal,0.038961038961
ghandi_centre,a_terwal,0.0387596899225
global_finance_tech,a_terwal,0.0246913580247
health_mgmt,a_terwal,0.0361445783133
hedge_funds,a_terwal,0.0205655526992
kpmg,a_terwal,0.0331125827815
risk_mgmt,a_terwal,0.0117647058824
brevan_howard,a_tsoukalas,0.0
centre_for_management_buy_out_research,a_tsoukalas,0.0
digital_city_exchange,a_tsoukalas,0.0
energy_business_research,a_tsoukalas,0.0112359550562
enterprise_research_centre,a_tsoukalas,0.015873015873
ghandi_centre,a_tsoukalas,0.00854700854701
global_finance_tech,a_tsoukalas,0.0
health_mgmt,a_tsoukalas,0.0
hedge_funds,a_tsoukalas,0.00793650793651
kpmg,a_tsoukalas,0.00338983050847
risk_mgmt,a_tsoukalas,0.0
brevan_howard,a_vernet,0.0352941176471
centre_for_management_buy_out_research,a_vernet,0.0676691729323
digital_city_exchange,a_vernet,0.0503597122302
energy_business_research,a_vernet,0.0789473684211
enterprise_research_centre,a_vernet,0.0430107526882
ghandi_centre,a_vernet,0.0486111111111
global_finance_tech,a_vernet,0.0526315789474
health_mgmt,a_vernet,0.0738636363636
hedge_funds,a_vernet,0.035
kpmg,a_vernet,0.0578778135048
risk_mgmt,a_vernet,0.019801980198
brevan_howard,a_wadhwa,0.0
centre_for_management_buy_out_research,a_wadhwa,0.0634920634921
digital_city_exchange,a_wadhwa,0.0298507462687
energy_business_research,a_wadhwa,0.00877192982456
enterprise_research_centre,a_wadhwa,0.0348837209302
ghandi_centre,a_wadhwa,0.043795620438
global_finance_tech,a_wadhwa,0.010989010989
health_mgmt,a_wadhwa,0.0402298850575
hedge_funds,a_wadhwa,0.0330788804071
kpmg,a_wadhwa,0.0288461538462
risk_mgmt,a_wadhwa,0.043956043956
brevan_howard,b_biais,0.0
centre_for_management_buy_out_research,b_biais,0.0
digital_city_exchange,b_biais,0.0
energy_business_research,b_biais,0.0112359550562
enterprise_research_centre,b_biais,0.015873015873
ghandi_centre,b_biais,0.00854700854701
global_finance_tech,b_biais,0.0
health_mgmt,b_biais,0.0
hedge_funds,b_biais,0.00793650793651
kpmg,b_biais,0.00338983050847
risk_mgmt,b_biais,0.0
brevan_howard,b_clarysse,0.0315789473684
centre_for_management_buy_out_research,b_clarysse,0.0857142857143
digital_city_exchange,b_clarysse,0.0196078431373
energy_business_research,b_clarysse,0.0390625
enterprise_research_centre,b_clarysse,0.0918367346939
ghandi_centre,b_clarysse,0.0733333333333
global_finance_tech,b_clarysse,0.0576923076923
health_mgmt,b_clarysse,0.0364583333333
hedge_funds,b_clarysse,0.041769041769
kpmg,b_clarysse,0.0626959247649
risk_mgmt,b_clarysse,0.0462962962963
brevan_howard,b_cox,0.0
centre_for_management_buy_out_research,b_cox,0.0546875
digital_city_exchange,b_cox,0.0692307692308
energy_business_research,b_cox,0.0357142857143
enterprise_research_centre,b_cox,0.0344827586207
ghandi_centre,b_cox,0.0588235294118
global_finance_tech,b_cox,0.0449438202247
health_mgmt,b_cox,0.0963855421687
hedge_funds,b_cox,0.0251889168766
kpmg,b_cox,0.042071197411
risk_mgmt,b_cox,0.0105263157895
brevan_howard,c_donovan,0.04
centre_for_management_buy_out_research,c_donovan,0.056
digital_city_exchange,c_donovan,0.0381679389313
energy_business_research,c_donovan,0.0272727272727
enterprise_research_centre,c_donovan,0.0235294117647
ghandi_centre,c_donovan,0.0522388059701
global_finance_tech,c_donovan,0.0227272727273
health_mgmt,c_donovan,0.0406976744186
hedge_funds,c_donovan,0.027989821883
kpmg,c_donovan,0.0459016393443
risk_mgmt,c_donovan,0.0568181818182
brevan_howard,c_jasmand,0.013698630137
centre_for_management_buy_out_research,c_jasmand,0.0322580645161
digital_city_exchange,c_jasmand,0.0393700787402
energy_business_research,c_jasmand,0.0380952380952
enterprise_research_centre,c_jasmand,0.0246913580247
ghandi_centre,c_jasmand,0.0378787878788
global_finance_tech,c_jasmand,0.0238095238095
health_mgmt,c_jasmand,0.0416666666667
hedge_funds,c_jasmand,0.0204081632653
kpmg,c_jasmand,0.0361842105263
risk_mgmt,c_jasmand,0.0229885057471
brevan_howard,c_love,0.0444444444444
centre_for_management_buy_out_research,c_love,0.0412371134021
digital_city_exchange,c_love,0.00961538461538
energy_business_research,c_love,0.0123456790123
enterprise_research_centre,c_love,0.037037037037
ghandi_centre,c_love,0.0576923076923
global_finance_tech,c_love,0.0172413793103
health_mgmt,c_love,0.0277777777778
hedge_funds,c_love,0.00810810810811
kpmg,c_love,0.017667844523
risk_mgmt,c_love,0.016393442623
brevan_howard,c_mulligan,0.0126582278481
centre_for_management_buy_out_research,c_mulligan,0.0551181102362
digital_city_exchange,c_mulligan,0.0375939849624
energy_business_research,c_mulligan,0.0267857142857
enterprise_research_centre,c_mulligan,0.0348837209302
ghandi_centre,c_mulligan,0.0514705882353
global_finance_tech,c_mulligan,0.0337078651685
health_mgmt,c_mulligan,0.0584795321637
hedge_funds,c_mulligan,0.015
kpmg,c_mulligan,0.0456026058632
risk_mgmt,c_mulligan,0.043956043956
brevan_howard,c_pauwels,0.0
centre_for_management_buy_out_research,c_pauwels,0.0
digital_city_exchange,c_pauwels,0.0
energy_business_research,c_pauwels,0.0
enterprise_research_centre,c_pauwels,0.0
ghandi_centre,c_pauwels,0.0
global_finance_tech,c_pauwels,0.0
health_mgmt,c_pauwels,0.0
hedge_funds,c_pauwels,0.0
kpmg,c_pauwels,0.0
risk_mgmt,c_pauwels,0.0
brevan_howard,c_perdigao-dias-custodio,0.0
centre_for_management_buy_out_research,c_perdigao-dias-custodio,0.0
digital_city_exchange,c_perdigao-dias-custodio,0.0
energy_business_research,c_perdigao-dias-custodio,0.0112359550562
enterprise_research_centre,c_perdigao-dias-custodio,0.015873015873
ghandi_centre,c_perdigao-dias-custodio,0.00854700854701
global_finance_tech,c_perdigao-dias-custodio,0.0
health_mgmt,c_perdigao-dias-custodio,0.0
hedge_funds,c_perdigao-dias-custodio,0.00793650793651
kpmg,c_perdigao-dias-custodio,0.00338983050847
risk_mgmt,c_perdigao-dias-custodio,0.0
brevan_howard,c_propper,0.03
centre_for_management_buy_out_research,c_propper,0.0194805194805
digital_city_exchange,c_propper,0.0454545454545
energy_business_research,c_propper,0.0375939849624
enterprise_research_centre,c_propper,0.00900900900901
ghandi_centre,c_propper,0.0310559006211
global_finance_tech,c_propper,0.036036036036
health_mgmt,c_propper,0.102702702703
hedge_funds,c_propper,0.0287769784173
kpmg,c_propper,0.0361445783133
risk_mgmt,c_propper,0.0350877192982
brevan_howard,c_robotti,0.0161290322581
centre_for_management_buy_out_research,c_robotti,0.0
