centre,person,sim
brevan_howard,alan_hughes,0.0261437908497
centre_for_management_buy_out_research,alan_hughes,0.0242214532872
digital_city_exchange,alan_hughes,0.0275590551181
energy_business_research,alan_hughes,0.03861003861
enterprise_research_centre,alan_hughes,0.0268817204301
ghandi_centre,alan_hughes,0.0337078651685
global_finance_tech,alan_hughes,0.0284090909091
health_mgmt,alan_hughes,0.0357142857143
hedge_funds,alan_hughes,0.0172201722017
kpmg,alan_hughes,0.0247933884298
risk_mgmt,alan_hughes,0.0236686390533
brevan_howard,anand,0.0474137931034
centre_for_management_buy_out_research,anand,0.0581717451524
digital_city_exchange,anand,0.0515151515152
energy_business_research,anand,0.0502958579882
enterprise_research_centre,anand,0.0413533834586
ghandi_centre,anand,0.0678466076696
global_finance_tech,anand,0.04296875
health_mgmt,anand,0.0559610705596
hedge_funds,anand,0.0328054298643
kpmg,anand,0.0568862275449
risk_mgmt,anand,0.0318725099602
brevan_howard,a_buraschi,0.0326530612245
centre_for_management_buy_out_research,a_buraschi,0.037037037037
digital_city_exchange,a_buraschi,0.0347826086957
energy_business_research,a_buraschi,0.0369318181818
enterprise_research_centre,a_buraschi,0.0398550724638
ghandi_centre,a_buraschi,0.0333333333333
global_finance_tech,a_buraschi,0.0374531835206
health_mgmt,a_buraschi,0.0277777777778
hedge_funds,a_buraschi,0.0597014925373
kpmg,a_buraschi,0.025787965616
risk_mgmt,a_buraschi,0.0267175572519
brevan_howard,a_eisingerich,0.0387596899225
centre_for_management_buy_out_research,a_eisingerich,0.0571428571429
digital_city_exchange,a_eisingerich,0.0568181818182
energy_business_research,a_eisingerich,0.0497237569061
enterprise_research_centre,a_eisingerich,0.0413793103448
ghandi_centre,a_eisingerich,0.0459459459459
global_finance_tech,a_eisingerich,0.0318021201413
health_mgmt,a_eisingerich,0.0576036866359
hedge_funds,a_eisingerich,0.0410654827969
kpmg,a_eisingerich,0.0625
risk_mgmt,a_eisingerich,0.0289855072464
brevan_howard,a_kirilenko,0.03663003663
centre_for_management_buy_out_research,a_kirilenko,0.0267639902676
digital_city_exchange,a_kirilenko,0.0292553191489
energy_business_research,a_kirilenko,0.0313315926893
enterprise_research_centre,a_kirilenko,0.0292207792208
ghandi_centre,a_kirilenko,0.046875
global_finance_tech,a_kirilenko,0.0442176870748
health_mgmt,a_kirilenko,0.0326797385621
hedge_funds,a_kirilenko,0.0438116100767
kpmg,a_kirilenko,0.0404463040446
risk_mgmt,a_kirilenko,0.0204778156997
brevan_howard,a_leiponen,0.0227272727273
centre_for_management_buy_out_research,a_leiponen,0.0290322580645
digital_city_exchange,a_leiponen,0.040293040293
energy_business_research,a_leiponen,0.0428571428571
enterprise_research_centre,a_leiponen,0.0239234449761
ghandi_centre,a_leiponen,0.0528169014085
global_finance_tech,a_leiponen,0.02
health_mgmt,a_leiponen,0.0305555555556
hedge_funds,a_leiponen,0.0167464114833
kpmg,a_leiponen,0.0337620578778
risk_mgmt,a_leiponen,0.0261780104712
brevan_howard,a_michaelides,0.0384615384615
centre_for_management_buy_out_research,a_michaelides,0.0349854227405
digital_city_exchange,a_michaelides,0.0322580645161
energy_business_research,a_michaelides,0.025
enterprise_research_centre,a_michaelides,0.0288065843621
ghandi_centre,a_michaelides,0.0307692307692
global_finance_tech,a_michaelides,0.038961038961
health_mgmt,a_michaelides,0.0356234096692
hedge_funds,a_michaelides,0.0278422273782
kpmg,a_michaelides,0.0287878787879
risk_mgmt,a_michaelides,0.0265486725664
brevan_howard,a_terwal,0.0529411764706
centre_for_management_buy_out_research,a_terwal,0.0564784053156
digital_city_exchange,a_terwal,0.03663003663
energy_business_research,a_terwal,0.0467625899281
enterprise_research_centre,a_terwal,0.0441176470588
ghandi_centre,a_terwal,0.0492957746479
global_finance_tech,a_terwal,0.0410256410256
health_mgmt,a_terwal,0.0364145658263
hedge_funds,a_terwal,0.0228915662651
kpmg,a_terwal,0.0439024390244
risk_mgmt,a_terwal,0.0263157894737
