centre,person,sim
brevan_howard,alan_hughes,0.0351364184463
centre_for_management_buy_out_research,alan_hughes,0.104990131391
digital_city_exchange,alan_hughes,0.10199834356
energy_business_research,alan_hughes,0.0947558739358
enterprise_research_centre,alan_hughes,0.0616333551361
ghandi_centre,alan_hughes,0.119098266835
global_finance_tech,alan_hughes,0.0296956935458
health_mgmt,alan_hughes,0.134005042035
hedge_funds,alan_hughes,0.0611990061362
kpmg,alan_hughes,0.0816830049016
risk_mgmt,alan_hughes,0.0573775310549
brevan_howard,anand,0.0701286873318
centre_for_management_buy_out_research,anand,0.0977897823397
digital_city_exchange,anand,0.095003174904
energy_business_research,anand,0.0788012522564
enterprise_research_centre,anand,0.0205023092026
ghandi_centre,anand,0.171677945748
global_finance_tech,anand,0.059269558477
health_mgmt,anand,0.12258597964
hedge_funds,anand,0.0814312927749
kpmg,anand,0.147504147336
risk_mgmt,anand,0.0572598334314
brevan_howard,a_buraschi,0.0
centre_for_management_buy_out_research,a_buraschi,0.0187120297141
digital_city_exchange,a_buraschi,0.036357627335
energy_business_research,a_buraschi,0.021110016546
enterprise_research_centre,a_buraschi,0.0549235036381
ghandi_centre,a_buraschi,0.0353774568839
global_finance_tech,a_buraschi,0.0264628062012
health_mgmt,a_buraschi,0.0597081434027
hedge_funds,a_buraschi,0.0999834751713
kpmg,a_buraschi,0.0207972582702
risk_mgmt,a_buraschi,0.0
brevan_howard,a_eisingerich,0.044280744277
centre_for_management_buy_out_research,a_eisingerich,0.145545434107
digital_city_exchange,a_eisingerich,0.115689261764
energy_business_research,a_eisingerich,0.104489250955
enterprise_research_centre,a_eisingerich,0.0582551728035
ghandi_centre,a_eisingerich,0.100062558655
global_finance_tech,a_eisingerich,0.0187120297141
health_mgmt,a_eisingerich,0.158325124095
hedge_funds,a_eisingerich,0.122116442973
kpmg,a_eisingerich,0.169117647059
risk_mgmt,a_eisingerich,0.0542326144547
brevan_howard,a_kirilenko,0.0563436169819
centre_for_management_buy_out_research,a_kirilenko,0.0336717514851
digital_city_exchange,a_kirilenko,0.0490683671513
energy_business_research,a_kirilenko,0.0189934294099
enterprise_research_centre,a_kirilenko,0.0247083105554
ghandi_centre,a_kirilenko,0.0795758767599
global_finance_tech,a_kirilenko,0.119047619048
health_mgmt,a_kirilenko,0.10744306187
hedge_funds,a_kirilenko,0.122670917878
kpmg,a_kirilenko,0.102916163428
risk_mgmt,a_kirilenko,0.0230021853114
brevan_howard,a_leiponen,0.0
centre_for_management_buy_out_research,a_leiponen,0.0379868588199
digital_city_exchange,a_leiponen,0.110713167762
energy_business_research,a_leiponen,0.0428549564355
enterprise_research_centre,a_leiponen,0.0
ghandi_centre,a_leiponen,0.0897736964258
global_finance_tech,a_leiponen,0.0
health_mgmt,a_leiponen,0.0757575757576
hedge_funds,a_leiponen,0.0645826811943
kpmg,a_leiponen,0.0738850579111
risk_mgmt,a_leiponen,0.0259499648054
brevan_howard,a_michaelides,0.0304290309725
centre_for_management_buy_out_research,a_michaelides,0.0363696483727
digital_city_exchange,a_michaelides,0.0176666313334
energy_business_research,a_michaelides,0.0
enterprise_research_centre,a_michaelides,0.0266880256342
ghandi_centre,a_michaelides,0.0171903541043
global_finance_tech,a_michaelides,0.0514344499874
health_mgmt,a_michaelides,0.0580258853186
hedge_funds,a_michaelides,0.0706665253338
kpmg,a_michaelides,0.0505282552159
risk_mgmt,a_michaelides,0.0
brevan_howard,a_terwal,0.028171808491
centre_for_management_buy_out_research,a_terwal,0.13468700594
digital_city_exchange,a_terwal,0.0327122447675
energy_business_research,a_terwal,0.0569802882298
enterprise_research_centre,a_terwal,0.0741249316661
ghandi_centre,a_terwal,0.0954910521119
global_finance_tech,a_terwal,0.047619047619
health_mgmt,a_terwal,0.0940126791363
hedge_funds,a_terwal,0.0654244895351
kpmg,a_terwal,0.102916163428
risk_mgmt,a_terwal,0.0230021853114
brevan_howard,a_tsoukalas,0.0
centre_for_management_buy_out_research,a_tsoukalas,0.0
digital_city_exchange,a_tsoukalas,0.0
energy_business_research,a_tsoukalas,0.0246182981959
enterprise_research_centre,a_tsoukalas,0.032025630761
ghandi_centre,a_tsoukalas,0.0206284249252
global_finance_tech,a_tsoukalas,0.0
health_mgmt,a_tsoukalas,0.0
hedge_funds,a_tsoukalas,0.0317999364002
kpmg,a_tsoukalas,0.0121267812518
risk_mgmt,a_tsoukalas,0.0
brevan_howard,a_vernet,0.0713074032812
centre_for_management_buy_out_research,a_vernet,0.127842972689
digital_city_exchange,a_vernet,0.110399975712
energy_business_research,a_vernet,0.160251471616
enterprise_research_centre,a_vernet,0.083387639845
ghandi_centre,a_vernet,0.10742368705
global_finance_tech,a_vernet,0.100442925461
health_mgmt,a_vernet,0.158640863185
hedge_funds,a_vernet,0.096599978748
kpmg,a_vernet,0.149983382263
risk_mgmt,a_vernet,0.0388148339826
brevan_howard,a_wadhwa,0.0
centre_for_management_buy_out_research,a_wadhwa,0.12222646627
digital_city_exchange,a_wadhwa,0.0742146960242
energy_business_research,a_wadhwa,0.0344725126663
enterprise_research_centre,a_wadhwa,0.0672672793996
ghandi_centre,a_wadhwa,0.101099504057
global_finance_tech,a_wadhwa,0.0216067907851
health_mgmt,a_wadhwa,0.0975029898836
hedge_funds,a_wadhwa,0.0964791048315
kpmg,a_wadhwa,0.0849044513514
risk_mgmt,a_wadhwa,0.0834965721447
brevan_howard,b_biais,0.0
centre_for_management_buy_out_research,b_biais,0.0
digital_city_exchange,b_biais,0.0
energy_business_research,b_biais,0.0246182981959
enterprise_research_centre,b_biais,0.032025630761
ghandi_centre,b_biais,0.0206284249252
global_finance_tech,b_biais,0.0
health_mgmt,b_biais,0.0
hedge_funds,b_biais,0.0317999364002
kpmg,b_biais,0.0121267812518
risk_mgmt,b_biais,0.0
brevan_howard,b_clarysse,0.0659380473396
centre_for_management_buy_out_research,b_clarysse,0.157622081248
digital_city_exchange,b_clarysse,0.0510434996215
energy_business_research,b_clarysse,0.0889108448949
enterprise_research_centre,b_clarysse,0.17349447959
ghandi_centre,b_clarysse,0.149002231946
global_finance_tech,b_clarysse,0.111455642515
health_mgmt,b_clarysse,0.0838259484616
hedge_funds,b_clarysse,0.108467436696
kpmg,b_clarysse,0.153288755149
risk_mgmt,b_clarysse,0.0897303170097
brevan_howard,b_cox,0.0
centre_for_management_buy_out_research,b_cox,0.106948157987
digital_city_exchange,b_cox,0.133586452844
energy_business_research,b_cox,0.0689450253327
enterprise_research_centre,b_cox,0.0672672793996
ghandi_centre,b_cox,0.11554229035
global_finance_tech,b_cox,0.0864271631403
health_mgmt,b_cox,0.195005979767
hedge_funds,b_cox,0.0742146960242
kpmg,b_cox,0.110375786757
risk_mgmt,b_cox,0.0208741430362
brevan_howard,c_donovan,0.0790569415042
centre_for_management_buy_out_research,c_donovan,0.110239637961
digital_city_exchange,c_donovan,0.0764987576703
energy_business_research,c_donovan,0.0533001790889
enterprise_research_centre,c_donovan,0.0462250163521
ghandi_centre,c_donovan,0.104210983481
global_finance_tech,c_donovan,0.0445435403187
health_mgmt,c_donovan,0.0879408088352
hedge_funds,c_donovan,0.0841486334373
kpmg,c_donovan,0.122524507352
risk_mgmt,c_donovan,0.107582870728
brevan_howard,c_jasmand,0.0272165526976
centre_for_management_buy_out_research,c_jasmand,0.0650600048632
digital_city_exchange,c_jasmand,0.094809092628
energy_business_research,c_jasmand,0.0917469804272
enterprise_research_centre,c_jasmand,0.0477409916026
ghandi_centre,c_jasmand,0.0922531208029
global_finance_tech,c_jasmand,0.0460043706228
health_mgmt,c_jasmand,0.103799859222
hedge_funds,c_jasmand,0.063206061752
kpmg,c_jasmand,0.108465228909
risk_mgmt,c_jasmand,0.0444444444444
brevan_howard,c_love,0.088561488554
centre_for_management_buy_out_research,c_love,0.105851224805
digital_city_exchange,c_love,0.0257087248365
energy_business_research,c_love,0.0298540717013
enterprise_research_centre,c_love,0.0776735637381
ghandi_centre,c_love,0.150093837982
global_finance_tech,c_love,0.0374240594283
health_mgmt,c_love,0.0844400661841
hedge_funds,c_love,0.0385630872547
kpmg,c_love,0.0735294117647
risk_mgmt,c_love,0.0361550763031
brevan_howard,c_mulligan,0.0255654996282
centre_for_management_buy_out_research,c_mulligan,0.106948157987
digital_city_exchange,c_mulligan,0.0890576352291
energy_business_research,c_mulligan,0.0689450253327
enterprise_research_centre,c_mulligan,0.0672672793996
ghandi_centre,c_mulligan,0.11554229035
global_finance_tech,c_mulligan,0.0648203723552
health_mgmt,c_mulligan,0.13406661109
hedge_funds,c_mulligan,0.0445288176145
kpmg,c_mulligan,0.127356677027
risk_mgmt,c_mulligan,0.0834965721447
brevan_howard,c_pauwels,0.0
centre_for_management_buy_out_research,c_pauwels,0.0
digital_city_exchange,c_pauwels,0.0
energy_business_research,c_pauwels,0.0
enterprise_research_centre,c_pauwels,0.0
ghandi_centre,c_pauwels,0.0
global_finance_tech,c_pauwels,0.0
health_mgmt,c_pauwels,0.0
hedge_funds,c_pauwels,0.0
kpmg,c_pauwels,0.0
risk_mgmt,c_pauwels,0.0
brevan_howard,c_perdigao-dias-custodio,0.0
centre_for_management_buy_out_research,c_perdigao-dias-custodio,0.0
digital_city_exchange,c_perdigao-dias-custodio,0.0
energy_business_research,c_perdigao-dias-custodio,0.0246182981959
enterprise_research_centre,c_perdigao-dias-custodio,0.032025630761
ghandi_centre,c_perdigao-dias-custodio,0.0206284249252
global_finance_tech,c_perdigao-dias-custodio,0.0
health_mgmt,c_perdigao-dias-custodio,0.0
hedge_funds,c_perdigao-dias-custodio,0.0317999364002
kpmg,c_perdigao-dias-custodio,0.0121267812518
risk_mgmt,c_perdigao-dias-custodio,0.0
brevan_howard,c_propper,0.0641060764756
centre_for_management_buy_out_research,c_propper,0.0383107083179
digital_city_exchange,c_propper,0.086844357531
energy_business_research,c_propper,0.0720338465715
enterprise_research_centre,c_propper,0.0187415828197
ghandi_centre,c_propper,0.0603593629523
global_finance_tech,c_propper,0.0722393643831
health_mgmt,c_propper,0.193555361266
hedge_funds,c_propper,0.0744380207408
kpmg,c_propper,0.0851599433705
risk_mgmt,c_propper,0.0697898563454
brevan_howard,c_robotti,0.0317820863082
centre_for_management_buy_out_research,c_robotti,0.0
digital_city_exchange,c_robotti,0.0553565838809
energy_business_research,c_robotti,0.0642824346533
enterprise_research_centre,c_robotti,0.0557494673338
ghandi_centre,c_robotti,0.0359094785703
global_finance_tech,c_robotti,0.0
health_mgmt,c_robotti,0.0454545454545
hedge_funds,c_robotti,0.0738087785078
kpmg,c_robotti,0.0422200330921
risk_mgmt,c_robotti,0.0259499648054
brevan_howard,c_sismeiro,0.0243975018237
centre_for_management_buy_out_research,c_sismeiro,0.116642368704
digital_city_exchange,c_sismeiro,0.113318539934
energy_business_research,c_sismeiro,0.049346377122
enterprise_research_centre,c_sismeiro,0.0427960492511
ghandi_centre,c_sismeiro,0.124046515444
global_finance_tech,c_sismeiro,0.0618589574132
health_mgmt,c_sismeiro,0.0930484210398
hedge_funds,c_sismeiro,0.12040094868
kpmg,c_sismeiro,0.105333105077
risk_mgmt,c_sismeiro,0.0199204768222
brevan_howard,c_teh,0.0
centre_for_management_buy_out_research,c_teh,0.0
digital_city_exchange,c_teh,0.0
energy_business_research,c_teh,0.0246182981959
