centre,person,sim
brevan_howard,alan_hughes,0.0660908796129
centre_for_management_buy_out_research,alan_hughes,0.0590386299264
digital_city_exchange,alan_hughes,0.067696866205
energy_business_research,alan_hughes,0.0909918484054
enterprise_research_centre,alan_hughes,0.0623297993339
ghandi_centre,alan_hughes,0.0759068099054
global_finance_tech,alan_hughes,0.0683841616552
health_mgmt,alan_hughes,0.0854942901072
hedge_funds,alan_hughes,0.0614088248629
kpmg,alan_hughes,0.0818792418384
risk_mgmt,alan_hughes,0.0552210244375
brevan_howard,anand,0.103013779819
centre_for_management_buy_out_research,anand,0.111740586615
digital_city_exchange,anand,0.105516980717
energy_business_research,anand,0.113460910696
enterprise_research_centre,anand,0.0777212016228
ghandi_centre,anand,0.138032489347
global_finance_tech,anand,0.117247071222
health_mgmt,anand,0.111047722325
hedge_funds,anand,0.0820422925928
kpmg,anand,0.136130778144
risk_mgmt,anand,0.0860712777032
brevan_howard,a_buraschi,0.0731163821999
centre_for_management_buy_out_research,a_buraschi,0.0622042608392
digital_city_exchange,a_buraschi,0.0570613990015
energy_business_research,a_buraschi,0.0738205158762
enterprise_research_centre,a_buraschi,0.0827465960308
ghandi_centre,a_buraschi,0.0622042608392
global_finance_tech,a_buraschi,0.0907841299003
health_mgmt,a_buraschi,0.0525457708806
hedge_funds,a_buraschi,0.15528370754
kpmg,a_buraschi,0.0603887049223
risk_mgmt,a_buraschi,0.0712728969142
brevan_howard,a_eisingerich,0.084607977527
centre_for_management_buy_out_research,a_eisingerich,0.111056112937
digital_city_exchange,a_eisingerich,0.106119089995
energy_business_research,a_eisingerich,0.1065011269
enterprise_research_centre,a_eisingerich,0.0820729354658
ghandi_centre,a_eisingerich,0.0925467607812
global_finance_tech,a_eisingerich,0.080040030025
health_mgmt,a_eisingerich,0.114659561995
hedge_funds,a_eisingerich,0.105888409245
kpmg,a_eisingerich,0.147746094888
risk_mgmt,a_eisingerich,0.0807915960913
brevan_howard,a_kirilenko,0.0801795413802
centre_for_management_buy_out_research,a_kirilenko,0.0409279750112
digital_city_exchange,a_kirilenko,0.0536345324473
energy_business_research,a_kirilenko,0.0693871675655
enterprise_research_centre,a_kirilenko,0.060493366155
ghandi_centre,a_kirilenko,0.0818559500225
global_finance_tech,a_kirilenko,0.123257360198
health_mgmt,a_kirilenko,0.0592681126488
hedge_funds,a_kirilenko,0.106427725906
kpmg,a_kirilenko,0.0794668202042
risk_mgmt,a_kirilenko,0.0478518198824
brevan_howard,a_leiponen,0.0595359398573
centre_for_management_buy_out_research,a_leiponen,0.0683783193045
digital_city_exchange,a_leiponen,0.095829868473
energy_business_research,a_leiponen,0.0983606557377
enterprise_research_centre,a_leiponen,0.0561478861561
ghandi_centre,a_leiponen,0.113963865508
global_finance_tech,a_leiponen,0.0492814180636
health_mgmt,a_leiponen,0.070596997626
hedge_funds,a_leiponen,0.0553182545786
kpmg,a_leiponen,0.103261761754
risk_mgmt,a_leiponen,0.0621802056696
brevan_howard,a_michaelides,0.0802715991017
centre_for_management_buy_out_research,a_michaelides,0.0614624493778
digital_city_exchange,a_michaelides,0.0626454647647
energy_business_research,a_michaelides,0.0515738616649
enterprise_research_centre,a_michaelides,0.0504690177477
ghandi_centre,a_michaelides,0.0546332883358
global_finance_tech,a_michaelides,0.0996683241278
health_mgmt,a_michaelides,0.0692255211931
hedge_funds,a_michaelides,0.0781366082514
kpmg,a_michaelides,0.0707182752164
risk_mgmt,a_michaelides,0.0558912208159
brevan_howard,a_terwal,0.0949157995752
centre_for_management_buy_out_research,a_terwal,0.113050369393
digital_city_exchange,a_terwal,0.0555555555556
energy_business_research,a_terwal,0.095829868473
enterprise_research_centre,a_terwal,0.0835467353046
ghandi_centre,a_terwal,0.0969003166223
global_finance_tech,a_terwal,0.0916619901538
health_mgmt,a_terwal,0.0750333383314
hedge_funds,a_terwal,0.0671936840905
kpmg,a_terwal,0.114976995025
risk_mgmt,a_terwal,0.0660876321432
brevan_howard,a_tsoukalas,0.0563883874435
centre_for_management_buy_out_research,a_tsoukalas,0.0431755246878
digital_city_exchange,a_tsoukalas,0.0495073771488
energy_business_research,a_tsoukalas,0.0465802570533
enterprise_research_centre,a_tsoukalas,0.0212717814906
ghandi_centre,a_tsoukalas,0.0143918415626
global_finance_tech,a_tsoukalas,0.0700140042014
health_mgmt,a_tsoukalas,0.0364716371079
hedge_funds,a_tsoukalas,0.0449088713139
kpmg,a_tsoukalas,0.0372580982583
risk_mgmt,a_tsoukalas,0.0235571423716
brevan_howard,a_vernet,0.131519189844
centre_for_management_buy_out_research,a_vernet,0.109093576579
digital_city_exchange,a_vernet,0.125092558324
energy_business_research,a_vernet,0.162964342877
enterprise_research_centre,a_vernet,0.0992277876714
ghandi_centre,a_vernet,0.100701762996
global_finance_tech,a_vernet,0.136082763488
health_mgmt,a_vernet,0.134687428952
hedge_funds,a_vernet,0.0916515138991
kpmg,a_vernet,0.14664387058
risk_mgmt,a_vernet,0.0961523947641
brevan_howard,a_wadhwa,0.0680287849871
centre_for_management_buy_out_research,a_wadhwa,0.111121829397
digital_city_exchange,a_wadhwa,0.0876000551374
energy_business_research,a_wadhwa,0.0974062915199
enterprise_research_centre,a_wadhwa,0.0923866890635
ghandi_centre,a_wadhwa,0.0972316007224
global_finance_tech,a_wadhwa,0.10136060676
health_mgmt,a_wadhwa,0.0821343963418
hedge_funds,a_wadhwa,0.0902992054788
kpmg,a_wadhwa,0.107878516284
risk_mgmt,a_wadhwa,0.102312370427
brevan_howard,b_biais,0.0563883874435
centre_for_management_buy_out_research,b_biais,0.0431755246878
digital_city_exchange,b_biais,0.0495073771488
energy_business_research,b_biais,0.0465802570533
enterprise_research_centre,b_biais,0.0212717814906
ghandi_centre,b_biais,0.0143918415626
global_finance_tech,b_biais,0.0700140042014
health_mgmt,b_biais,0.0364716371079
hedge_funds,b_biais,0.0449088713139
kpmg,b_biais,0.0372580982583
risk_mgmt,b_biais,0.0235571423716
brevan_howard,b_clarysse,0.124630550643
