centre,person,sim
brevan_howard,alan_hughes,0.0531869750409
centre_for_management_buy_out_research,alan_hughes,0.0498792652492
digital_city_exchange,alan_hughes,0.0550652178587
energy_business_research,alan_hughes,0.0767687858931
enterprise_research_centre,alan_hughes,0.0524430646273
ghandi_centre,alan_hughes,0.0676959673
global_finance_tech,alan_hughes,0.0556242699362
health_mgmt,alan_hughes,0.075975240327
hedge_funds,alan_hughes,0.0517010113265
kpmg,alan_hughes,0.0655159274385
risk_mgmt,alan_hughes,0.046906502982
brevan_howard,anand,0.107492426937
centre_for_management_buy_out_research,anand,0.109971762577
digital_city_exchange,anand,0.0982806741384
energy_business_research,anand,0.0959121170611
enterprise_research_centre,anand,0.0847911698449
ghandi_centre,anand,0.127141698349
global_finance_tech,anand,0.0899346167731
health_mgmt,anand,0.107018425243
hedge_funds,anand,0.0787061890308
kpmg,anand,0.121977327671
risk_mgmt,anand,0.0689450253327
brevan_howard,a_buraschi,0.0761663002495
centre_for_management_buy_out_research,a_buraschi,0.0714295011189
digital_city_exchange,a_buraschi,0.0675908863589
energy_business_research,a_buraschi,0.0714587801723
enterprise_research_centre,a_buraschi,0.0826110833275
ghandi_centre,a_buraschi,0.0646292488851
global_finance_tech,a_buraschi,0.0796566234846
health_mgmt,a_buraschi,0.0544000947771
hedge_funds,a_buraschi,0.137499753693
kpmg,a_buraschi,0.0562931709867
risk_mgmt,a_buraschi,0.0587758175503
brevan_howard,a_eisingerich,0.0917778872768
centre_for_management_buy_out_research,a_eisingerich,0.108202537245
digital_city_exchange,a_eisingerich,0.108593060691
energy_business_research,a_eisingerich,0.0953783782648
enterprise_research_centre,a_eisingerich,0.0868744485526
ghandi_centre,a_eisingerich,0.0882596023807
global_finance_tech,a_eisingerich,0.0691082006438
health_mgmt,a_eisingerich,0.109250542343
hedge_funds,a_eisingerich,0.0943116804609
kpmg,a_eisingerich,0.129633380424
risk_mgmt,a_eisingerich,0.0647523908238
brevan_howard,a_kirilenko,0.0886937582722
centre_for_management_buy_out_research,a_kirilenko,0.0522832349252
digital_city_exchange,a_kirilenko,0.0577191285222
energy_business_research,a_kirilenko,0.0614488382567
enterprise_research_centre,a_kirilenko,0.0629663220242
ghandi_centre,a_kirilenko,0.0903109794094
global_finance_tech,a_kirilenko,0.0964684787943
health_mgmt,a_kirilenko,0.0633475545004
hedge_funds,a_kirilenko,0.0985323299279
kpmg,a_kirilenko,0.0844892374373
risk_mgmt,a_kirilenko,0.0469323254464
brevan_howard,a_leiponen,0.0480015360737
centre_for_management_buy_out_research,a_leiponen,0.057878112707
digital_city_exchange,a_leiponen,0.078094752209
energy_business_research,a_leiponen,0.0831410993211
enterprise_research_centre,a_leiponen,0.0473301528539
ghandi_centre,a_leiponen,0.101826634995
global_finance_tech,a_leiponen,0.0401609664451
health_mgmt,a_leiponen,0.0628540643661
hedge_funds,a_leiponen,0.0466604456886
kpmg,a_leiponen,0.0827798763267
risk_mgmt,a_leiponen,0.0529167195834
brevan_howard,a_michaelides,0.0845154254729
centre_for_management_buy_out_research,a_michaelides,0.0679366220487
digital_city_exchange,a_michaelides,0.0625
energy_business_research,a_michaelides,0.0487950036474
enterprise_research_centre,a_michaelides,0.0583333333333
ghandi_centre,a_michaelides,0.0597614304667
global_finance_tech,a_michaelides,0.0795495128835
health_mgmt,a_michaelides,0.0704238182012
hedge_funds,a_michaelides,0.070417879022
kpmg,a_michaelides,0.0659340769619
risk_mgmt,a_michaelides,0.0559016994375
brevan_howard,a_terwal,0.10844160586
centre_for_management_buy_out_research,a_terwal,0.109768836265
digital_city_exchange,a_terwal,0.071283243564
energy_business_research,a_terwal,0.0904349193724
enterprise_research_centre,a_terwal,0.0855398922768
ghandi_centre,a_terwal,0.0954237447227
global_finance_tech,a_terwal,0.0806477838546
health_mgmt,a_terwal,0.074583424471
hedge_funds,a_terwal,0.0635817877401
kpmg,a_terwal,0.106863041192
risk_mgmt,a_terwal,0.0531313927553
brevan_howard,a_tsoukalas,0.0578637562358
centre_for_management_buy_out_research,a_tsoukalas,0.0826898230595
digital_city_exchange,a_tsoukalas,0.0684653196881
energy_business_research,a_tsoukalas,0.0445435403187
enterprise_research_centre,a_tsoukalas,0.0304290309725
ghandi_centre,a_tsoukalas,0.0327326835354
global_finance_tech,a_tsoukalas,0.0645497224368
health_mgmt,a_tsoukalas,0.0459198973982
hedge_funds,a_tsoukalas,0.04821182599
kpmg,a_tsoukalas,0.0506857280846
risk_mgmt,a_tsoukalas,0.017010345436
brevan_howard,a_vernet,0.115439274135
centre_for_management_buy_out_research,a_vernet,0.105166934891
digital_city_exchange,a_vernet,0.1161011525
energy_business_research,a_vernet,0.146627571193
enterprise_research_centre,a_vernet,0.118377645687
ghandi_centre,a_vernet,0.0914232407828
global_finance_tech,a_vernet,0.106241768777
health_mgmt,a_vernet,0.142913242267
hedge_funds,a_vernet,0.0929773766359
kpmg,a_vernet,0.147886499393
risk_mgmt,a_vernet,0.0916270832672
brevan_howard,a_wadhwa,0.0847807806799
centre_for_management_buy_out_research,a_wadhwa,0.102224886554
digital_city_exchange,a_wadhwa,0.0940443492329
energy_business_research,a_wadhwa,0.0856593614583
enterprise_research_centre,a_wadhwa,0.0919544748055
ghandi_centre,a_wadhwa,0.0959185038928
global_finance_tech,a_wadhwa,0.0886658627665
health_mgmt,a_wadhwa,0.0756909960369
hedge_funds,a_wadhwa,0.0794688432838
kpmg,a_wadhwa,0.104433302908
risk_mgmt,a_wadhwa,0.0841158231138
brevan_howard,b_biais,0.0578637562358
centre_for_management_buy_out_research,b_biais,0.0826898230595
digital_city_exchange,b_biais,0.0684653196881
energy_business_research,b_biais,0.0445435403187
enterprise_research_centre,b_biais,0.0304290309725
ghandi_centre,b_biais,0.0327326835354
global_finance_tech,b_biais,0.0645497224368
health_mgmt,b_biais,0.0459198973982
hedge_funds,b_biais,0.04821182599
kpmg,b_biais,0.0506857280846
risk_mgmt,b_biais,0.017010345436
brevan_howard,b_clarysse,0.11396057646
centre_for_management_buy_out_research,b_clarysse,0.127230170115
digital_city_exchange,b_clarysse,0.0786566506207
energy_business_research,b_clarysse,0.0877268926613
enterprise_research_centre,b_clarysse,0.134839972493
ghandi_centre,b_clarysse,0.118187368057
global_finance_tech,b_clarysse,0.103291780502
health_mgmt,b_clarysse,0.0723500625454
hedge_funds,b_clarysse,0.0817637474943
kpmg,b_clarysse,0.118540654985
risk_mgmt,b_clarysse,0.0921284663988
brevan_howard,b_cox,0.077761579136
centre_for_management_buy_out_research,b_cox,0.0729255692571
digital_city_exchange,b_cox,0.109260380229
energy_business_research,b_cox,0.0673435029701
enterprise_research_centre,b_cox,0.0690065559342
ghandi_centre,b_cox,0.0824786098842
global_finance_tech,b_cox,0.0894575066869
health_mgmt,b_cox,0.111078974853
hedge_funds,b_cox,0.0647906041
kpmg,b_cox,0.111751526277
risk_mgmt,b_cox,0.0514344499874
brevan_howard,c_donovan,0.10757057484
centre_for_management_buy_out_research,c_donovan,0.0960768922831
digital_city_exchange,c_donovan,0.0848528137424
energy_business_research,c_donovan,0.0828078671211
enterprise_research_centre,c_donovan,0.0659966329107
ghandi_centre,c_donovan,0.0743735744161
global_finance_tech,c_donovan,0.07
health_mgmt,c_donovan,0.0739843511192
hedge_funds,c_donovan,0.073029674334
kpmg,c_donovan,0.109930789227
risk_mgmt,c_donovan,0.0948683298051
brevan_howard,c_jasmand,0.0790569415042
centre_for_management_buy_out_research,c_jasmand,0.0726273039203
digital_city_exchange,c_jasmand,0.0868599036215
energy_business_research,c_jasmand,0.0717255730066
enterprise_research_centre,c_jasmand,0.0623609564462
ghandi_centre,c_jasmand,0.0894427191
global_finance_tech,c_jasmand,0.0661437827766
health_mgmt,c_jasmand,0.0591534652113
hedge_funds,c_jasmand,0.0564599094007
kpmg,c_jasmand,0.0927453857536
risk_mgmt,c_jasmand,0.0597614304667
brevan_howard,c_love,0.118797740828
centre_for_management_buy_out_research,c_love,0.0818520119548
digital_city_exchange,c_love,0.0602414496677
energy_business_research,c_love,0.0489913626044
enterprise_research_centre,c_love,0.0535479552602
ghandi_centre,c_love,0.105603379362
global_finance_tech,c_love,0.0709952292809
health_mgmt,c_love,0.0484849474237
hedge_funds,c_love,0.0518475847365
kpmg,c_love,0.0724709290146
risk_mgmt,c_love,0.0598684340089
brevan_howard,c_mulligan,0.0997858140716
centre_for_management_buy_out_research,c_mulligan,0.0923647859985
digital_city_exchange,c_mulligan,0.0966012279167
energy_business_research,c_mulligan,0.0995105423359
enterprise_research_centre,c_mulligan,0.0787121116359
ghandi_centre,c_mulligan,0.12315792139
global_finance_tech,c_mulligan,0.0910765111078
health_mgmt,c_mulligan,0.082068265996
hedge_funds,c_mulligan,0.065505108556
kpmg,c_mulligan,0.113232227486
risk_mgmt,c_mulligan,0.0720023041106
brevan_howard,c_pauwels,0.141736677378
centre_for_management_buy_out_research,c_pauwels,0.0253184841771
digital_city_exchange,c_pauwels,0.0559016994375
energy_business_research,c_pauwels,0.0818317088385
enterprise_research_centre,c_pauwels,0.037267799625
ghandi_centre,c_pauwels,0.0267261241912
global_finance_tech,c_pauwels,0.118585412256
health_mgmt,c_pauwels,0.0224960635333
hedge_funds,c_pauwels,0.0393647910811
kpmg,c_pauwels,0.0465578141433
risk_mgmt,c_pauwels,0.0833333333333
brevan_howard,c_perdigao-dias-custodio,0.0578637562358
centre_for_management_buy_out_research,c_perdigao-dias-custodio,0.0826898230595
digital_city_exchange,c_perdigao-dias-custodio,0.0684653196881
energy_business_research,c_perdigao-dias-custodio,0.0445435403187
enterprise_research_centre,c_perdigao-dias-custodio,0.0304290309725
ghandi_centre,c_perdigao-dias-custodio,0.0327326835354
global_finance_tech,c_perdigao-dias-custodio,0.0645497224368
health_mgmt,c_perdigao-dias-custodio,0.0459198973982
hedge_funds,c_perdigao-dias-custodio,0.04821182599
kpmg,c_perdigao-dias-custodio,0.0506857280846
risk_mgmt,c_perdigao-dias-custodio,0.017010345436
brevan_howard,c_propper,0.100955676004
centre_for_management_buy_out_research,c_propper,0.0688561600651
digital_city_exchange,c_propper,0.0923041015872
energy_business_research,c_propper,0.0741831830949
enterprise_research_centre,c_propper,0.0651558364145
ghandi_centre,c_propper,0.0726843784312
global_finance_tech,c_propper,0.0844655785647
health_mgmt,c_propper,0.135470672505
hedge_funds,c_propper,0.0713710014299
kpmg,c_propper,0.0904418933193
risk_mgmt,c_propper,0.0728464396768
