centre,person,sim
brevan_howard,alan_hughes,0.035805743702
centre_for_management_buy_out_research,alan_hughes,0.106990123128
digital_city_exchange,alan_hughes,0.0836242010007
energy_business_research,alan_hughes,0.0729756383116
enterprise_research_centre,alan_hughes,0.0628074293021
ghandi_centre,alan_hughes,0.101681479348
global_finance_tech,alan_hughes,0.0302613766334
health_mgmt,alan_hughes,0.119943223993
hedge_funds,alan_hughes,0.0623648062445
kpmg,alan_hughes,0.071479240777
risk_mgmt,alan_hughes,0.0584705346205
brevan_howard,anand,0.0707106781187
centre_for_management_buy_out_research,anand,0.0986013297183
digital_city_exchange,anand,0.0825722823845
energy_business_research,anand,0.064051261522
enterprise_research_centre,anand,0.0206724557649
ghandi_centre,anand,0.16064386578
global_finance_tech,anand,0.0597614304667
health_mgmt,anand,0.112794708699
hedge_funds,anand,0.0821070827256
kpmg,anand,0.141160190075
risk_mgmt,anand,0.057735026919
brevan_howard,a_buraschi,0.0
centre_for_management_buy_out_research,a_buraschi,0.0187120297141
digital_city_exchange,a_buraschi,0.0365636212064
energy_business_research,a_buraschi,0.0212717814906
enterprise_research_centre,a_buraschi,0.0549235036381
ghandi_centre,a_buraschi,0.0355671497015
global_finance_tech,a_buraschi,0.0264628062012
health_mgmt,a_buraschi,0.0599356038203
hedge_funds,a_buraschi,0.0999834751713
kpmg,a_buraschi,0.0208355942627
risk_mgmt,a_buraschi,0.0
brevan_howard,a_eisingerich,0.0446099736745
centre_for_management_buy_out_research,a_eisingerich,0.146627571193
digital_city_exchange,a_eisingerich,0.104186452214
energy_business_research,a_eisingerich,0.0909195276339
enterprise_research_centre,a_eisingerich,0.0586883027285
ghandi_centre,a_eisingerich,0.0886786686587
global_finance_tech,a_eisingerich,0.0188511545272
health_mgmt,a_eisingerich,0.149435914788
hedge_funds,a_eisingerich,0.123024384418
kpmg,a_eisingerich,0.163267835065
risk_mgmt,a_eisingerich,0.0546358364708
brevan_howard,a_kirilenko,0.0563436169819
centre_for_management_buy_out_research,a_kirilenko,0.0336717514851
digital_city_exchange,a_kirilenko,0.049346377122
energy_business_research,a_kirilenko,0.0191389750588
enterprise_research_centre,a_kirilenko,0.0247083105554
ghandi_centre,a_kirilenko,0.0800025601229
global_finance_tech,a_kirilenko,0.119047619048
health_mgmt,a_kirilenko,0.107852370255
hedge_funds,a_kirilenko,0.122670917878
kpmg,a_kirilenko,0.103105870802
risk_mgmt,a_kirilenko,0.0230021853114
brevan_howard,a_leiponen,0.0
centre_for_management_buy_out_research,a_leiponen,0.0385758374905
digital_city_exchange,a_leiponen,0.0942222951806
energy_business_research,a_leiponen,0.0219264504827
enterprise_research_centre,a_leiponen,0.0
ghandi_centre,a_leiponen,0.0733235575107
global_finance_tech,a_leiponen,0.0
health_mgmt,a_leiponen,0.0617802063215
hedge_funds,a_leiponen,0.0655840227871
kpmg,a_leiponen,0.0644305169381
risk_mgmt,a_leiponen,0.0263523138347
brevan_howard,a_michaelides,0.0304290309725
centre_for_management_buy_out_research,a_michaelides,0.0363696483727
digital_city_exchange,a_michaelides,0.017766726363
energy_business_research,a_michaelides,0.0
